ID,item_cnt_month
588,4.0825434
589,0.5605576
590,1.2623391
591,0.6117302
592,3.5023699
593,0.1418617
594,0.19217351
595,0.27870733
596,0.09921682
597,0.0
598,0.09601715
599,0.0
600,0.16410935
601,0.45260307
602,0.0
603,0.05776611
604,0.10762587
605,0.068982124
606,0.11991504
607,0.0
608,0.022642046
609,0.5758217
610,0.41385108
611,0.78297955
612,0.0
613,0.0
614,0.0
615,1.1740086
616,1.2202282
617,0.53218836
618,0.49883726
619,0.065547585
620,0.30613542
621,0.0
622,0.0
623,0.59105796
624,0.5979166
625,0.5169278
626,0.3060245
627,0.0
628,0.13583481
629,0.17351428
630,0.101151586
631,0.0
632,0.23197445
633,0.0
634,0.7809508
635,0.23720562
636,0.0
637,0.13298777
638,0.16912371
639,0.14473638
640,0.5510791
641,1.1092656
642,0.23757339
643,0.0
644,0.069324106
645,0.0
646,0.57105476
647,0.13462442
648,0.0
649,0.30319357
650,0.21979111
651,1.2693465
652,0.0
653,0.0982942
654,0.34073472
655,0.22130519
656,1.5459924
657,0.0
658,0.0
659,0.09104696
660,0.3669169
661,0.21573392
662,0.0
663,0.96564865
664,0.06864694
665,0.44891703
666,0.0911293
667,0.0
668,0.43797296
669,0.49601173
670,0.089401335
671,0.14847633
672,0.09925997
673,0.811522
674,0.0
675,0.0
676,0.5576835
677,0.48113674
678,0.62378466
679,0.65788954
680,0.0
681,0.036704868
682,0.075350136
683,0.0
684,0.43619773
685,0.44389963
686,0.6716059
687,0.5846654
688,0.23460573
689,0.0
690,0.0
691,0.18176168
692,0.17677781
693,0.12548172
694,0.0
695,0.44247174
696,0.0
697,0.0
698,0.0
699,0.0
700,1.424362
701,0.0
702,1.683066
703,1.8091128
704,0.0
705,0.0
706,0.069518864
707,0.0
708,0.071570635
709,2.6317608
710,0.77649844
711,0.5830419
712,0.0
713,0.6289219
714,0.49264508
715,0.0
716,0.40184718
717,0.14967144
718,0.0
719,0.0
720,0.0
721,0.38807693
722,0.2736918
723,2.39659
724,0.07936537
725,0.32993585
726,1.0071856
727,0.86919403
728,0.0
729,1.3711812
730,0.07044265
731,0.07696161
732,1.2553806
733,0.0
734,1.2405896
735,0.120681554
736,0.1926806
737,0.32884014
738,0.19778088
739,0.12744576
740,0.11478546
741,0.1334894
742,0.0
743,0.97418725
744,0.6707921
745,0.62424314
746,0.53346616
747,0.6534346
748,0.61989915
749,0.0
750,0.18157235
751,0.04278955
752,0.27986234
753,0.12949634
754,2.188065
755,0.5700888
756,0.0
757,0.2579196
758,0.028269082
759,0.17492962
760,0.8070147
761,0.4808643
762,0.1656104
763,1.7997426
764,0.24651334
765,0.22959688
766,0.16240397
767,0.55490947
768,0.62626565
769,0.52857566
770,0.0
771,0.0
772,0.86547637
773,0.0
774,0.0
775,0.0
776,0.582931
777,0.6951487
778,0.0
779,0.32266623
780,0.0
781,0.9659285
782,0.81425905
783,0.83853006
784,0.0
785,1.3001053
786,2.3573809
787,0.9562619
788,0.0
789,0.5978874
790,0.0
791,0.0
792,0.0
793,5.9068604
794,0.0
795,0.0
796,0.0
797,1.873534
798,0.0
799,2.7572458
800,0.2647056
801,0.10797167
802,0.0
803,0.0
804,0.09411073
805,0.0
806,0.27955037
807,0.17400816
808,0.56454766
809,0.0
810,0.5788464
811,0.644827
812,0.57230246
813,0.24545598
814,0.0542942
815,0.33316872
816,0.28497785
817,0.0
818,0.0
819,0.22724915
820,0.33651844
821,0.16737944
822,0.22184753
823,0.0
824,0.1492958
825,0.09075749
826,0.17085993
827,0.0
828,0.05254993
829,0.19335422
830,1.052622
831,0.13676414
832,0.118451566
833,0.41803855
834,0.503238
835,0.19880232
836,0.0
837,0.43909493
838,0.5756116
839,0.06333384
840,0.0
841,0.1327258
842,0.10344416
843,0.0
844,0.5399304
845,0.0
846,0.13726413
847,0.2418099
848,0.20532596
849,0.1787672
850,0.17641214
851,0.0
852,0.58383876
853,0.0
854,0.29102927
855,0.49426863
856,0.4823205
857,1.0305893
858,0.0
859,0.33699995
860,0.14565682
861,0.0
862,0.52530646
863,0.51285714
864,0.5352943
865,0.9101975
866,0.6533184
867,0.16156095
868,1.0448682
869,0.12596577
870,0.46508032
871,0.18659905
872,0.13437223
873,0.42057034
874,0.61206084
875,1.1986573
876,0.21813953
877,0.10257575
878,0.26337236
879,0.4182152
880,0.13451761
881,0.5716408
882,0.38930646
883,0.9610778
884,0.3573121
885,0.99928284
886,0.2766528
887,0.23330906
888,0.23647588
889,0.12819463
890,0.35547546
891,0.76934564
892,0.26102448
893,0.12527767
894,0.21552563
895,0.20818284
896,0.0
897,0.20215759
898,0.06460804
899,0.27429128
900,0.06767413
901,1.8388059
902,0.10909355
903,0.0
904,1.0269088
905,0.718186
906,3.281841
907,0.5406102
908,0.6139303
909,0.0
910,0.2968471
911,0.07934472
912,0.59584206
913,0.47645393
914,0.0
915,0.2130338
916,0.24487972
917,0.00503844
918,0.23972294
919,0.41533372
920,0.0
921,1.0163763
922,0.087237835
923,0.084774554
924,0.36727977
925,0.16772485
926,0.24595681
927,0.18715772
928,0.64906186
929,0.82122386
930,0.0
931,0.0
932,0.79236686
933,0.27529374
934,0.0
935,0.43747783
936,0.36548406
937,0.5818193
938,0.23776075
939,0.2227591
940,0.0978373
941,0.4835956
942,0.0
943,0.8689383
944,0.2580769
945,0.0
946,0.08104053
947,0.12873438
948,0.21507469
949,0.11789659
950,0.23845342
951,0.0
952,0.0048823953
953,0.0
954,0.27014557
955,0.2714771
956,0.46978217
957,0.019542575
958,0.83967185
959,0.0
960,0.0
961,0.08701536
962,0.36229962
963,0.05679789
964,0.6089909
965,0.0
966,0.21036193
967,0.0
968,0.10253617
969,0.17949703
970,0.0
971,0.122962356
972,0.04011491
973,0.19757766
974,0.14895758
975,0.044674754
976,0.102264374
977,0.7906306
978,0.34946102
979,1.1826878
980,0.32623768
981,0.26588959
982,0.58674544
983,0.005972892
984,0.0
985,0.7937874
986,0.6435894
987,0.2688474
988,0.05391103
989,0.0
990,0.0
991,0.4324755
992,0.14981881
993,1.429424
994,0.49215898
995,0.32408515
996,0.0
997,0.5379844
998,0.21240184
999,0.08844781
1000,1.3060777
1001,0.34848613
1002,1.0769967
1003,0.0
1004,0.09886074
1005,0.18382621
1006,0.0
1007,0.01517579
1008,0.6535667
1009,0.12385622
1010,0.07628837
1011,0.23735687
1012,0.6008877
1013,2.038434
1014,0.0
1015,0.0
1016,0.0
1017,0.0
1018,0.09387088
1019,0.62294066
1020,0.0
1021,0.49909088
1022,0.06753668
1023,0.088970214
1024,0.56795806
1025,0.0115407705
1026,0.53349805
1027,0.37523246
1028,0.0
1029,0.11890212
1030,0.12625343
1031,1.1514254
1032,1.582335
1033,0.0
1034,0.897588
1035,0.0816066
1036,0.006350279
1037,1.7417145
1038,0.0
1039,-7.677078e-05
1040,0.44951606
1041,0.0
1042,0.0
1043,0.09242466
1044,0.33318222
1045,0.09410021
1046,0.5307765
1047,0.3471985
1048,0.17546842
1049,0.0
1050,0.0
1051,0.0
1052,0.0
1053,0.0
1054,0.0
1055,0.2946064
1056,0.65423924
1057,0.0
1058,0.0
1059,1.855796
1060,0.17829376
1061,0.0
1062,0.005879253
1063,0.21082631
1064,0.5744622
1065,0.12442422
1066,0.35923466
1067,0.32694316
1068,0.11522573
1069,0.26144472
1070,0.21025711
1071,0.030068845
1072,0.0
1073,0.19892815
1074,0.19113535
1075,0.19942206
1076,0.2606098
1077,0.0
1078,0.0
1079,1.9043214
1080,0.107328594
1081,0.0
1082,0.04191184
1083,0.3637771
1084,0.17177948
1085,0.34395444
1086,0.0
1087,0.6508297
1088,0.72881395
1089,0.6466
1090,5.4330177
1091,0.0
1092,0.8012612
1093,0.06480208
1094,0.14051667
1095,0.09204763
1096,0.6294614
1097,0.32505566
1098,0.0
1099,0.3003753
1100,0.27454573
1101,0.20834377
1102,0.19303635
1103,0.6560895
1104,0.96900654
1105,0.125094
1106,0.0
1107,0.3120618
1108,0.051952362
1109,0.0
1110,0.2069535
1111,0.0
1112,0.3882198
1113,0.0
1114,0.18181607
1115,0.013652474
1116,0.10940221
1117,0.0
1118,0.121923685
1119,0.17540511
1120,0.36932898
1121,0.13548708
1122,0.2516377
1123,0.0
1124,0.24289992
1125,0.11650437
1126,0.26620722
1127,0.08886278
1128,0.15299988
1129,0.09875566
1130,0.10952288
1131,0.0
1132,0.12691706
1133,0.07228583
1134,0.08963919
1135,0.13075602
1136,0.19540966
1137,1.498416
1138,0.4099791
1139,0.10015181
1140,0.39595497
1141,0.10318744
1142,0.04092133
1143,0.06004429
1144,0.11354163
1145,0.4091784
1146,0.12675649
1147,0.0
1148,0.0
1149,0.17643297
1150,0.055469245
1151,0.40000522
1152,0.0
1153,0.19658932
1154,0.57439375
1155,0.081097156
1156,0.23142985
1157,1.5859613
1158,2.3893762
1159,0.19544366
1160,0.1604371
1161,0.308648
1162,0.23663583
1163,0.0
1164,0.07189882
1165,0.0
1166,0.0
1167,0.0
1168,0.0
1169,0.0
1170,0.7252887
1171,0.0
1172,0.0
1173,0.024436563
1174,0.0
1175,0.0
1176,0.0
1177,0.03842181
1178,0.17626387
1179,0.11883715
1180,0.2031605
1181,0.16773364
1182,0.18030843
1183,0.0
1184,0.2829639
1185,0.1036472
1186,0.0
1187,0.0
1188,0.117530406
1189,0.9871079
1190,0.1743381
1191,0.0597938
1192,0.0
1193,0.9612318
1194,0.00070369244
1195,0.5277761
1196,0.2608145
1197,0.13065255
1198,0.0
1199,0.87376446
1200,0.5433005
1201,0.0
1202,0.057642877
1203,0.31554198
1204,0.0
1205,1.256707
1206,0.1900467
1207,0.0
1208,0.114650816
1209,0.043078482
1210,0.17996535
1211,0.13412103
1212,2.0469434
1213,1.2684817
1214,0.2581227
1215,0.14655209
1216,0.26802623
1217,0.5357645
1218,0.2440139
1219,0.14612958
1220,0.0
1221,0.0
1222,0.10808414
1223,0.10915932
1224,0.17637837
1225,0.0
1226,0.1358844
1227,0.0
1228,0.3535681
1229,0.33399624
1230,0.0
1231,0.34296796
1232,0.33175737
1233,0.17339489
1234,0.15577427
1235,0.36624998
1236,0.45718306
1237,0.23753098
1238,0.0
1239,0.9063612
1240,0.15271464
1241,0.3877003
1242,0.21314108
1243,0.27705854
1244,0.15842006
1245,0.14844716
1246,0.81164134
1247,0.52316105
1248,0.1338115
1249,0.20627293
1250,0.18979889
1251,0.0
1252,0.047219545
1253,0.19138572
1254,0.22818574
1255,0.07503304
1256,0.5989863
1257,0.08415654
1258,0.0
1259,0.0
1260,0.0
1261,0.22497043
1262,0.0
1263,0.0077845454
1264,1.4329712
1265,0.41537058
1266,0.13743562
1267,1.016521
1268,0.18381926
1269,0.18230566
1270,0.5176444
1271,0.15864372
1272,0.06688297
1273,0.18897486
1274,0.0
1275,0.10107833
1276,0.14069387
1277,0.0
1278,0.0
1279,0.43477452
1280,0.06875256
1281,0.13899556
1282,0.23655257
1283,0.077304184
1284,0.5888057
1285,0.2635368
1286,0.054093927
1287,0.79210234
1288,0.020498186
1289,0.20710298
1290,0.09877744
1291,0.67786294
1292,0.42890584
1293,0.22495121
1294,0.8787434
1295,0.3044564
1296,0.1624533
1297,0.19752592
1298,1.144946
1299,0.20181745
1300,0.20239595
1301,0.6817943
1302,0.2618246
1303,0.0
1304,0.80233395
1305,0.29269946
1306,0.088858694
1307,0.06716135
1308,0.08481881
1309,0.0
1310,0.0
1311,0.10146329
1312,0.4277372
1313,0.22629124
1314,0.3780969
1315,0.0
1316,0.31712353
1317,0.089615375
1318,0.6429223
1319,0.13967466
1320,0.18446738
1321,0.10908267
1322,0.0
1323,0.18673304
1324,0.11560494
1325,0.29465684
1326,0.0
1327,0.0
1328,0.21571124
1329,0.07782966
1330,0.0
1331,0.53269696
1332,0.0
1333,1.9005992
1334,0.6191703
1335,0.0052678287
1336,0.0
1337,0.44548947
1338,0.38906664
1339,0.16436192
1340,0.0
1341,0.0
1342,0.21063888
1343,0.023729265
1344,0.0
1345,0.029918581
1346,0.0
1347,0.118377894
1348,0.14543036
1349,0.38462567
1350,0.0
1351,0.1078071
1352,0.0
1353,0.14298639
1354,0.20803845
1355,0.9866855
1356,0.30921865
1357,0.08327305
1358,0.119840175
1359,0.41962317
1360,0.81531036
1361,0.65114486
1362,0.15852225
1363,0.17875496
1364,0.46259338
1365,0.17770699
1366,0.09095001
1367,0.18946365
1368,0.32868487
1369,0.0
1370,0.0
1371,0.0
1372,0.09502727
1373,0.16360372
1374,0.0
1375,0.19784114
1376,0.45159048
1377,0.0
1378,0.20661622
1379,0.19239366
1380,0.19940293
1381,0.15222573
1382,0.3370335
1383,0.42278254
1384,0.14987227
1385,0.87458754
1386,0.21861026
1387,0.110272616
1388,0.24290064
1389,0.0
1390,0.326315
1391,0.0033062994
1392,0.18801427
1393,0.0
1394,0.0
1395,0.1780411
1396,0.0
1397,0.29093552
1398,0.15927729
1399,0.13333216
1400,0.0
1401,0.0
1402,0.24320206
1403,0.8820036
1404,0.0
1405,0.0
1406,0.061597794
1407,0.0
1408,0.04776764
1409,0.0
1410,0.105278015
1411,0.090952665
1412,0.13182956
1413,0.24001327
1414,0.08037698
1415,0.010102749
1416,0.07425487
1417,0.49254358
1418,0.0715861
1419,0.15645626
1420,0.0
1421,0.26589942
1422,0.20690367
1423,0.15390626
1424,0.06093666
1425,0.044626147
1426,0.0
1427,0.19640347
1428,0.040961355
1429,0.08704233
1430,0.0
1431,0.10773367
1432,0.0
1433,0.09492698
1434,0.0
1435,0.047801822
1436,0.0
1437,0.0
1438,0.0
1439,0.0
1440,0.0
1441,0.0
1442,0.20308053
1443,0.111712426
1444,0.0
1445,0.17586422
1446,0.0
1447,0.0
1448,0.0
1449,0.37776256
1450,0.0
1451,0.26485717
1452,0.46667057
1453,0.088584065
1454,0.0
1455,0.0
1456,0.070708364
1457,0.0
1458,0.2421327
1459,0.9598633
1460,0.12392369
1461,0.23296505
1462,0.23245168
1463,0.0
1464,0.11503762
1465,0.117789894
1466,0.2176958
1467,0.0
1468,0.61062
1469,0.12885958
1470,0.20892212
1471,0.3505063
1472,0.2126089
1473,0.2022953
1474,0.25907004
1475,0.3817864
1476,0.1644406
1477,0.2692258
1478,0.12768313
1479,0.2754212
1480,0.15060753
1481,0.17054284
1482,0.9652995
1483,0.0
1484,0.051181883
1485,0.07301423
1486,0.1873442
1487,0.073222786
1488,0.09285715
1489,0.30267948
1490,0.30287847
1491,0.18618116
1492,0.21728382
1493,0.0
1494,0.16406688
1495,0.020537168
1496,0.012175322
1497,3.2914348
1498,0.37072322
1499,0.06994054
1500,0.056051344
1501,0.0046150684
1502,0.19235778
1503,0.0
1504,0.08583599
1505,0.0
1506,0.08875999
1507,0.0
1508,0.21557513
1509,0.22463363
1510,0.07746178
1511,0.118932456
1512,0.0
1513,0.0
1514,0.26157618
1515,0.0
1516,0.0
1517,0.124462575
1518,0.06389168
1519,0.1610632
1520,0.0
1521,0.3115639
1522,0.47601718
1523,0.0964092
1524,0.1546208
1525,0.0
1526,0.056889266
1527,0.12512714
1528,0.028481305
1529,0.13822988
1530,0.1275774
1531,1.2460814
1532,0.089716315
1533,0.0
1534,0.0
1535,0.0
1536,0.39931244
1537,0.0
1538,0.23085982
1539,0.10904309
1540,0.0
1541,0.0
1542,0.0
1543,0.17114276
1544,0.06865355
1545,0.0
1546,0.0
1547,0.07329926
1548,0.101593375
1549,0.09556204
1550,0.0
1551,0.44361496
1552,0.0
1553,0.0024550557
1554,0.0
1555,0.26731202
1556,0.13073587
1557,0.0
1558,0.08415192
1559,0.01006493
1560,0.05528462
1561,0.20968887
1562,0.0
1563,0.2207788
1564,0.0
1565,0.0
1566,0.26479596
1567,0.07563943
1568,0.0
1569,0.0
1570,0.0
1571,0.0
1572,0.0
1573,0.0
1574,0.37680385
1575,0.0
1576,0.0
1577,0.0
1578,0.0322029
1579,0.0
1580,0.0
1581,0.0
1582,0.70662326
1583,0.17835194
1584,0.2426253
1585,0.0
1586,0.0
1587,0.6474651
1588,0.0
1589,0.04641804
1590,0.09472263
1591,0.0
1592,0.0
1593,0.039354473
1594,0.0
1595,0.0
1596,0.0
1597,0.0
1598,0.0
1599,0.0
1600,0.0
1601,0.0
1602,0.11849421
1603,0.0
1604,0.0
1605,0.016486853
1606,0.0
1607,0.0
1608,0.5469207
1609,0.12572712
1610,0.0
1611,0.0
1612,0.0
1613,0.6983525
1614,0.0
1615,0.39770478
1616,0.0
1617,0.0
1618,0.37991834
1619,0.0
1620,0.021406144
1621,0.68731487
1622,0.0
1623,0.0
1624,0.0
1625,0.0
1626,0.0
1627,0.58345926
1628,0.0037783384
1629,0.0
1630,0.0
1631,0.0
1632,0.0
1633,0.0
1634,0.0
1635,0.0
1636,0.0
1637,0.0
1638,0.06474596
1639,0.0
1640,0.0037559867
1641,0.0
1642,0.0
1643,0.053788215
1644,0.077932686
1645,0.0
1646,0.05832079
1647,0.27009535
1648,0.0
1649,0.0
1650,0.0
1651,0.06280178
1652,0.0
1653,0.423828
1654,0.6218791
1655,0.3193944
1656,0.2772236
1657,0.25402126
1658,0.0
1659,0.18987498
1660,0.0
1661,0.0032874942
1662,0.0
1663,0.0
1664,1.0266988
1665,0.0
1666,0.045713335
1667,0.0
1668,0.35511395
1669,0.063144356
1670,0.13515979
1671,0.0
1672,0.20170036
1673,0.10972926
1674,0.0
1675,0.2074559
1676,0.0
1677,0.21980333
1678,0.12735331
1679,0.0
1680,0.106921285
1681,0.18275794
1682,0.065283984
1683,0.0
1684,0.0
1685,0.0
1686,0.0
1687,0.18952665
1688,0.1639494
1689,0.0
1690,0.025282592
1691,0.0
1692,0.0
1693,0.11377406
1694,0.12804076
1695,0.43302122
1696,0.0
1697,0.22587678
1698,0.16814986
1699,0.0032033026
1700,0.2554881
1701,0.0
1702,0.5695872
1703,0.24980983
1704,0.10157284
1705,0.098311126
1706,0.0
1707,0.0
1708,0.0
1709,0.13689888
1710,0.0
1711,0.0
1712,0.0
1713,0.0
1714,0.18524751
1715,0.13694951
1716,0.09520018
1717,0.0
1718,0.0
1719,0.0
1720,0.0
1721,0.24123159
1722,0.0
1723,0.0047843456
1724,0.04581943
1725,0.0
1726,0.0
1727,0.0
1728,0.0
1729,0.0
1730,0.0
1731,0.0
1732,0.0
1733,0.0
1734,0.020047307
1735,0.0
1736,0.9263841
1737,0.29507318
1738,0.4805157
1739,0.0
1740,0.0
1741,0.05466321
1742,0.0
1743,0.0
1744,0.14165333
1745,0.0
1746,0.26986283
1747,0.15280807
1748,0.17398882
1749,0.0
1750,0.0
1751,0.0
1752,0.32728562
1753,0.0
1754,1.2906885
1755,0.0
1756,0.0
1757,0.2565164
1758,0.0
1759,0.0
1760,0.10280919
1761,0.0
1762,0.17760083
1763,0.0
1764,0.046785235
1765,0.113483846
1766,0.0
1767,0.14279345
1768,0.0
1769,0.0
1770,0.0
1771,0.11533466
1772,0.14398578
1773,0.05724758
1774,0.16947228
1775,0.103604555
1776,0.0
1777,0.0
1778,0.123669
1779,0.0
1780,0.29154938
1781,0.0
