ID,item_cnt_month
157,0.21182033
158,0.06660804
159,0.1708113
160,0.0
161,0.15549392
162,0.0
163,0.5981163
164,0.28969318
165,0.08752257
166,0.28923836
167,0.029900044
168,0.0
169,0.12395045
170,0.11951491
171,0.44706085
172,0.07626027
173,1.5614789
174,1.5711215
175,1.5161096
176,1.1542417
177,0.0
178,0.19062561
179,0.100989014
180,1.3111333
181,0.0991067
182,0.0
183,0.14498392
184,0.072087765
185,0.0
186,0.11903623
187,0.13278744
188,0.0
189,0.0
190,0.0
191,0.6224845
192,0.5752922
193,0.10722616
194,0.21948704
195,0.14732978
196,0.5781682
197,2.7294707
198,1.2027566
199,0.0
200,0.0
201,0.0
202,0.15087119
203,1.4340069
204,0.17312783
205,0.0
206,0.0
207,0.032512248
208,1.228468
209,0.4825689
210,0.22235164
211,0.08977169
212,0.024614483
213,0.16101256
214,0.05230686
215,0.14030191
216,0.36350274
217,0.050971568
218,1.6942106
219,0.3018059
220,0.2871494
221,0.0
222,0.0
223,0.6457935
224,2.5677066
225,0.4120641
226,0.5021537
227,0.0
228,0.18149418
229,0.0
230,0.0
231,0.5256643
232,0.0
233,0.11918387
234,0.0
235,0.09572995
236,0.4181102
237,0.52307224
238,0.22926137
239,0.25241286
240,0.35453093
241,0.066523045
242,0.0
243,0.0
244,0.0
245,0.23712963
246,1.518281
247,0.463962
248,0.46325845
249,0.040258497
250,0.59655434
251,0.2823171
252,0.3092214
253,1.4189022
254,0.3940477
255,4.5800414
256,0.0
257,0.19803241
258,0.3790426
259,0.12021917
260,-0.0018769503
261,0.10441762
262,0.17775866
263,0.0
264,0.103732854
265,0.5519701
266,0.0
267,0.14544222
268,0.24207178
269,0.20212021
270,1.4779449
271,0.11174166
272,0.11363968
273,0.7371527
274,19.538944
275,0.0
276,0.16794932
277,1.1782303
278,0.3585652
279,0.48711452
280,0.23835617
281,0.15157562
282,0.13908124
283,0.40988767
284,0.3775776
285,0.19437665
286,0.0
287,0.74799037
288,0.12829363
289,0.22789446
290,0.0
291,0.1407716
292,0.33428544
293,0.12227929
294,0.65171194
295,1.1932628
296,0.3721195
297,0.3390135
298,0.0
299,0.0
300,0.09782556
301,0.55764186
302,0.8440702
303,0.51114136
304,0.08544251
305,0.02880752
306,0.20326397
307,0.139344
308,0.11738616
309,0.0
310,0.0
311,0.3085572
312,0.4474906
313,0.22630239
314,0.0
315,0.67561567
316,0.24126706
317,2.2961602
318,0.06555244
319,0.14938134
320,0.0
321,0.034178138
322,0.7506517
323,0.123827964
324,0.4304075
325,0.47878328
326,0.16144574
327,0.0
328,0.0
329,0.18815917
330,0.0
331,0.0
332,0.06038055
333,0.21047348
334,0.4276778
335,0.19130719
336,0.30851004
337,0.48443246
338,0.18740198
339,0.5954141
340,0.0842213
341,0.06999606
342,0.0
343,0.58114594
344,0.12518987
345,0.049927562
346,4.121126
347,2.8737411
348,0.06848213
349,0.34767717
350,0.0
351,0.3530733
352,0.0
353,0.12245649
354,0.0
355,0.0
356,0.49060658
357,0.8714255
358,0.31920132
359,0.48490715
360,0.510049
361,3.9282894
362,0.6420497
363,1.7668368
364,0.6350944
365,0.41401035
366,0.0
367,0.0
368,0.0
369,0.3685891
370,0.0
371,1.9034714
372,1.0420489
373,0.0
374,1.6102632
375,2.048035
376,0.6746633
377,0.22511369
378,0.38056383
379,0.0
380,2.6727333
381,0.4076925
382,0.35754138
383,0.0
384,1.2867327
385,0.24541098
386,0.36811718
387,0.0
388,0.12379074
389,0.02300036
390,0.0
391,0.39149538
392,0.090473115
393,0.535579
394,0.0
395,0.0
396,1.9680705
397,0.7762682
398,0.0
399,0.31839603
400,0.0
401,0.23653084
402,1.8848081
403,2.6117818
404,0.86977273
405,0.11548114
406,0.2805906
407,0.0023872852
408,0.15455651
409,0.0
410,0.0
411,1.3602347
412,0.29778546
413,0.35185075
414,0.0
415,4.0297337
416,0.0
417,0.0
418,0.0
419,0.0
420,0.34658647
421,1.806477
422,0.27310848
423,0.47417122
424,0.14413658
425,0.179019
426,0.0
427,0.0
428,0.83920944
429,0.25761366
430,0.7772639
431,0.3959093
432,0.029040068
433,0.0
434,0.06488928
435,0.90555334
436,0.030025303
437,0.7911781
438,0.3811306
439,0.35168925
440,0.14470634
441,0.21108547
442,0.45912993
443,0.1066131
444,0.25459895
445,0.3379581
446,0.22164649
447,0.1851207
448,0.19856176
449,0.34845078
450,0.14342201
451,0.14717525
452,0.17028171
453,0.19988099
454,0.39043388
455,0.1328893
456,0.2941173
457,0.0
458,1.0207386
459,0.8549435
460,20.0
461,0.70824146
462,0.32278964
463,0.30434322
464,0.35782576
465,0.0
466,0.0
467,0.0
468,0.0
469,0.18422946
470,0.44629425
471,0.22243243
472,0.027215421
473,0.0
474,0.5260672
475,0.6647682
476,0.0
477,0.116171
478,0.0023530126
479,0.0
480,0.0
481,0.0
482,0.13905844
483,0.2594484
484,0.7085861
485,0.42566574
486,0.5632137
487,0.32011515
488,0.0
489,1.788709
490,0.31489187
491,0.0
492,0.6424475
493,0.0
494,0.18280762
495,0.09942269
496,0.09828997
497,0.0
498,3.3865695
499,0.0
500,0.0
501,0.4977193
502,0.36435723
503,0.0
504,1.0405836
505,0.9314194
506,0.9058989
507,0.077978134
508,0.7550372
509,0.18769297
510,0.1750974
511,0.09850958
512,0.123583525
513,0.0
514,0.017053246
515,0.0
516,0.14360401
517,0.56556636
518,0.7934001
519,0.58745235
520,0.66139245
521,0.24265534
522,1.0200564
523,1.5947438
524,0.14438239
525,0.8913808
526,0.15639538
527,0.11166182
528,0.004211575
529,0.022537202
530,0.0
531,0.46664953
532,0.10172707
533,0.09746653
534,0.0
535,0.050053805
536,0.0
537,0.11688352
538,0.22669008
539,0.16885337
540,0.86212885
541,0.0
542,0.12533543
543,0.22370157
544,0.061141014
545,0.0
546,0.1617086
547,0.10138199
548,0.19033253
549,0.1311858
550,0.0
551,0.38509977
552,0.78544587
553,0.19463718
554,0.091872126
555,0.46508688
556,0.13351944
557,0.26581395
558,0.0
559,0.252832
560,0.10658124
561,1.0686051
562,0.11579555
563,0.0
564,0.0
565,0.11763716
566,0.10572052
567,0.0
568,0.36835817
569,0.19218701
570,0.0
571,0.0
572,0.7564434
573,0.15936229
574,0.0
575,0.0
576,0.23199695
577,0.0
578,0.0
579,0.18327546
580,0.0
581,0.0
582,0.0
583,0.0
584,0.47397038
585,0.033026695
586,0.0
587,0.8461114
588,4.3819656
589,0.48154876
590,1.204486
591,0.6847592
592,2.9527607
593,0.1645349
594,0.15402901
595,0.20311019
596,0.07332966
597,0.0
598,0.069182575
599,0.0
600,0.14947855
601,0.32296038
602,0.0
603,0.04368356
604,0.08752021
605,0.033613324
606,0.114102185
607,0.0
608,0.018045396
609,0.5953445
610,0.44984663
611,0.7120441
612,0.0
613,0.0
614,0.0
615,0.8833314
616,1.102924
617,0.5912137
618,0.38393968
619,0.028378606
620,0.26932645
621,0.0
622,0.0
623,0.6305927
624,0.50033325
625,0.58097047
626,0.3128391
627,0.0
628,0.109628916
629,0.13802773
630,0.08124453
631,0.0
632,0.25312138
633,0.0
634,0.69042844
635,0.22508097
636,0.0
637,0.11888641
638,0.16013432
639,0.10580334
640,0.50161123
641,0.76485574
642,0.15878496
643,0.0
644,0.06283003
645,0.0
646,0.55962473
647,0.0879235
648,0.0
649,0.19159955
650,0.20183972
651,0.9421867
652,0.0
653,0.073204756
654,0.27610284
655,0.21147215
656,0.6784976
657,0.0
658,0.0
659,0.094848126
660,0.35255164
661,0.17884439
662,0.0
663,0.7809369
664,0.06719041
665,0.3608065
666,0.061674148
667,0.0
668,0.6997611
669,0.36737865
670,0.07926273
671,0.13178813
672,0.09047839
673,0.58287597
674,0.0
675,0.0
676,0.5947342
677,0.45377213
678,0.59334004
679,0.49028727
680,0.0
681,0.03438726
682,0.030194908
683,0.0
684,0.6773766
685,0.42851147
686,0.5383073
687,0.88044274
688,0.17640856
689,0.0
690,0.0
691,0.14931771
692,0.1446093
693,0.10606146
694,0.0
695,0.3777673
696,0.0
697,0.0
698,0.0
699,0.0
700,1.3484906
701,0.0
702,1.6226987
703,1.5061674
704,0.0
705,0.0
706,0.04520324
707,0.0
708,0.095384866
709,2.0115926
710,0.7413961
711,0.49693254
712,0.0
713,0.56948185
714,0.3321535
715,0.0
716,0.31757772
717,0.13410932
718,0.0
719,0.0
720,0.0
721,0.36461204
722,0.23843017
723,1.7432009
724,0.058092117
725,0.30937296
726,1.0063748
727,1.665621
728,0.0
729,1.0410368
730,0.048832
731,0.06997037
732,1.2294171
733,0.0
734,0.98313415
735,0.092271
736,0.28177363
737,0.30243182
738,0.22027752
739,0.12105119
740,0.08270007
741,0.117152214
742,0.0
743,0.86332715
744,0.6603309
745,0.50253904
746,0.5469517
747,0.551546
748,0.5148565
749,0.0
750,0.17471927
751,0.017528147
752,0.27537483
753,0.119294435
754,1.3806031
755,0.4518274
756,0.0
757,0.2397578
758,0.029473871
759,0.19121799
760,0.70905423
761,0.2990439
762,0.15805265
763,1.8803527
764,0.25265554
765,0.18709639
766,0.15711024
767,0.42136344
768,0.522436
769,0.31732038
770,0.0
771,0.0
772,0.9242966
773,0.0
774,0.0
775,0.0
776,0.43076313
777,0.49161673
778,0.0
779,0.28498235
780,0.0
781,1.1355276
782,0.66852355
783,0.8230696
784,0.0
785,1.9525433
786,2.2321508
787,0.79466105
788,0.0
789,0.5277541
790,0.0
791,0.0
792,0.0
793,4.041696
794,0.0
795,0.0
796,0.0
797,2.006344
798,0.0
799,2.2906466
800,0.22114626
801,0.07964113
802,0.0
803,0.0
804,0.07326767
805,0.0
806,0.3247775
807,0.14875826
808,0.47956878
809,0.0
810,0.45078495
811,0.4649954
812,0.47810748
813,0.1863611
814,0.04407078
815,0.26841757
816,0.2157169
817,0.0
818,0.0
819,0.1539945
820,0.2678663
821,0.13939154
822,0.23883048
823,0.0
824,0.118143976
825,0.08311984
826,0.13636294
827,0.0
828,0.053276926
829,0.17396781
830,1.1704888
831,0.10976601
832,0.057919234
833,0.33664006
834,0.466265
835,0.1590989
836,0.0
837,0.43884513
838,0.5388167
839,0.055816054
840,0.0
841,0.13039708
842,0.08227375
843,0.0
844,0.5082022
845,0.0
846,0.08302167
847,0.17940634
848,0.1580399
849,0.13874832
850,0.13088205
851,0.0
852,0.4105012
853,0.0
854,0.23854947
855,0.4193356
856,0.42341462
857,0.8095305
858,0.0
859,0.36884755
860,0.12071031
861,0.0
862,0.4937922
863,0.2913587
864,0.3907872
865,0.6723678
866,0.4843713
867,0.16028434
868,0.7815276
869,0.1064612
870,0.47752914
871,0.1593697
872,0.124405056
873,0.37172776
874,0.4971308
875,0.98699063
876,0.17420965
877,0.09601632
878,0.2282503
879,0.36985105
880,0.12199581
881,0.8828114
882,0.3512239
883,1.3179989
884,0.3335808
885,0.953329
886,0.21540618
887,0.1906147
888,0.18944278
889,0.0810079
890,0.29403228
891,0.66004705
892,0.18780068
893,0.09949377
894,0.2223092
895,0.16842723
896,0.0
897,0.1415819
898,0.03551656
899,0.2208331
900,0.058843076
901,1.6923981
902,0.08538851
903,0.0
904,0.70047146
905,0.5677103
906,2.4310772
907,0.41636008
908,0.501814
909,0.0
910,0.2288202
911,0.056073427
912,0.80095994
913,0.418971
914,0.0
915,0.18719992
916,0.20408371
917,-0.0008736253
918,0.16676092
919,0.3649412
920,0.0
921,0.77736354
922,0.06052524
923,0.11311236
924,0.33649087
925,0.1556006
926,0.21758282
927,0.16250974
928,0.46203277
929,0.5917548
930,0.0
931,0.0
932,0.5090572
933,0.23683023
934,0.0
935,0.34571183
936,0.28401792
937,0.4543586
938,0.16617575
939,0.17716375
940,0.06541923
941,0.355689
942,0.0
943,0.58901876
944,0.18752769
945,0.0
946,0.065907806
947,0.119294435
948,0.19403276
949,0.13054904
950,0.22331917
951,0.0
952,0.00031128526
953,0.0
954,0.17493427
955,0.22730634
956,0.36905506
957,0.012564123
958,0.8586438
959,0.0
960,0.0
961,0.06745818
962,0.29079953
963,0.030099154
964,0.4293776
965,0.0
966,0.24195799
967,0.0
968,0.088448524
969,0.18626758
970,0.0
971,0.11910871
972,0.039511085
973,0.22260234
974,0.10423043
975,0.039437532
976,0.09553489
977,0.5680754
978,0.34555146
979,1.065857
980,0.28606206
981,0.27066934
982,0.49520674
983,0.0057522357
984,0.0
985,0.6325991
986,0.43778077
987,0.2965326
988,0.05004251
989,0.0
990,0.0
991,0.41147566
992,0.11837244
993,1.3979571
994,0.5553282
995,0.32239553
996,0.0
997,0.434254
998,0.20431384
999,0.05838418
1000,1.0505171
1001,0.34997112
1002,0.7021187
1003,0.0
1004,0.09433147
1005,0.1673668
1006,0.0
1007,0.014327109
1008,0.57706255
1009,0.1084339
1010,0.0510464
1011,0.27420044
1012,0.47038648
1013,1.4458992
1014,0.0
1015,0.0
1016,0.0
1017,0.0
1018,0.10093847
1019,0.596248
1020,0.0
1021,0.5035127
1022,0.018761992
1023,0.0613122
1024,0.5148111
1025,0.006994188
1026,0.39670205
1027,0.32291263
1028,0.0
1029,0.1208365
1030,0.110771984
1031,0.897941
1032,0.6710663
1033,0.0
1034,0.6890651
1035,0.07433611
1036,0.003290534
1037,1.6929094
1038,0.0
1039,0.015150398
1040,0.38279313
1041,0.0
1042,0.0
1043,0.08454853
1044,0.35425177
1045,0.072895855
1046,0.4290892
1047,0.3346584
1048,0.13462013
1049,0.0
1050,0.0
1051,0.0
1052,0.0
1053,0.0
1054,0.0
1055,0.27348328
1056,0.5234438
1057,0.0
1058,0.0
1059,1.3828394
1060,0.14194843
1061,0.0
1062,0.0023469627
1063,0.19345039
1064,0.42236087
1065,0.114277184
1066,0.25324163
1067,0.28545713
1068,0.08448717
1069,0.21738344
1070,0.16129372
1071,0.0006954372
1072,0.0
1073,0.18446779
1074,0.16967285
1075,0.17901322
1076,0.23868692
1077,0.0
1078,0.0
1079,0.71067905
1080,0.018371612
1081,0.0
1082,0.048225194
1083,0.27183944
1084,0.14937946
1085,0.25646397
1086,0.0
1087,0.51804614
1088,0.60767347
1089,0.643024
1090,1.5732481
1091,0.0
1092,0.6706114
1093,0.015740603
1094,0.11959055
1095,0.06549963
1096,0.49051183
1097,0.30801076
1098,0.0
1099,0.18468654
1100,0.22827935
1101,0.17816487
1102,0.19290349
1103,0.883407
1104,1.3156965
1105,0.12951812
1106,0.0
1107,0.27286118
1108,0.024365902
1109,0.0
1110,0.19201836
1111,0.0
1112,0.30524522
1113,0.0
1114,0.14278391
1115,0.030194521
1116,0.07807407
1117,0.0
1118,0.03173384
1119,0.14323038
1120,0.31723976
1121,0.105461866
1122,0.19139859
1123,0.0
1124,0.2118203
1125,0.109535515
1126,0.23782796
1127,0.0888426
1128,0.13195193
1129,0.09500098
1130,0.09330344
1131,0.0
1132,0.052351803
1133,0.049232215
1134,0.068955034
1135,0.10774225
1136,0.17411453
1137,1.1454215
1138,0.3651141
1139,0.072148085
1140,0.34144515
1141,0.09185076
1142,0.012890786
1143,0.018861413
1144,0.10411179
1145,0.3224666
1146,0.10373533
1147,0.0
1148,0.0
1149,0.16038752
1150,0.006453961
1151,0.26491305
1152,0.0
1153,0.18228039
1154,0.49253106
1155,0.045535594
1156,0.17161581
1157,1.8706944
1158,2.1566997
1159,0.25851542
1160,0.13759223
1161,0.287259
1162,0.19287077
1163,0.0
1164,0.04747042
1165,0.0
1166,0.0
1167,0.0
1168,0.0
1169,0.0
1170,0.6908576
1171,0.0
1172,0.0
1173,0.020850629
1174,0.0
1175,0.0
1176,0.0
1177,0.0022522807
1178,0.13272685
1179,0.08563736
1180,0.19896549
1181,0.19846246
1182,0.17337757
1183,0.0
1184,0.3533178
1185,0.09965214
1186,0.0
1187,0.0
1188,0.08873129
1189,0.95276237
1190,0.12422454
1191,0.020617366
1192,0.0
1193,0.9447172
1194,0.0013321638
1195,0.37126264
1196,0.21762231
1197,0.10104895
1198,0.0
1199,0.6684625
1200,0.4135409
1201,0.0
1202,0.014725298
1203,0.34652275
1204,0.0
1205,1.0667613
1206,0.20299742
1207,0.0
1208,0.12153444
1209,0.020602852
1210,0.1584214
1211,0.097712964
1212,1.8839601
1213,1.0818796
1214,0.23729715
1215,0.11351362
1216,0.2683198
1217,0.35286632
1218,0.16312522
1219,0.16516021
1220,0.0
1221,0.0
1222,0.07616767
1223,0.10723996
1224,0.16237235
1225,0.0
1226,0.108012676
1227,0.0
1228,0.286182
1229,0.22565949
1230,0.0
1231,0.34686363
1232,0.26267695
1233,0.13537693
1234,0.17255473
1235,0.3609367
1236,0.2804949
1237,0.23626325
1238,0.0
1239,1.1330795
1240,0.10909757
1241,0.33658057
1242,0.18423757
1243,0.37034568
1244,0.13137618
1245,0.122478426
1246,0.7336914
1247,0.35822642
1248,0.12345126
1249,0.1780726
1250,0.15943214
1251,0.0
1252,-0.0019016266
1253,0.12354535
1254,0.23481694
1255,0.105582386
1256,0.5436972
1257,0.11017579
1258,0.0
1259,0.0
1260,0.0
1261,0.19024199
1262,0.0
1263,0.007957369
1264,1.1891878
1265,0.39016682
1266,0.109725386
1267,0.8180194
1268,0.15005031
1269,0.1872831
1270,0.40184176
1271,0.14335155
1272,0.07821059
1273,0.16072398
1274,0.0
1275,0.09429261
1276,0.1287803
1277,0.0
1278,0.0
1279,0.32413244
1280,0.061118335
1281,0.115211576
1282,0.15895608
1283,0.082380384
1284,0.5836433
1285,0.18370971
1286,0.039011568
1287,0.6374409
1288,0.017963886
1289,0.20369568
1290,0.07703394
1291,0.5615368
1292,0.34968895
1293,0.177914
1294,0.68236464
1295,0.2363742
1296,0.16549331
1297,0.19223762
1298,0.7817185
1299,0.18754551
1300,0.19376194
1301,0.63126373
1302,0.19901845
1303,0.0
1304,1.0189621
1305,0.33107245
1306,0.076909214
1307,0.05566573
1308,0.067700714
1309,0.0
1310,0.0
1311,0.07933816
1312,0.44754392
1313,0.19577661
1314,0.2916425
1315,0.0
1316,0.27970406
1317,0.07261309
1318,0.6164047
1319,0.13822857
1320,0.14924756
1321,0.082538545
1322,0.0
1323,0.15242952
1324,0.081970334
1325,0.3010193
1326,0.0
1327,0.0
1328,0.15807396
1329,0.07146731
1330,0.0
1331,1.4305809
1332,0.0
1333,2.2668078
1334,0.5604911
1335,0.0032921433
1336,0.0
1337,0.40354574
1338,0.32942957
1339,0.1678021
1340,0.0
1341,0.0
1342,0.21099895
1343,0.02023369
1344,0.0
1345,0.04010451
1346,0.0
1347,0.099714905
1348,0.124539256
1349,0.32224816
1350,0.0
1351,0.075992465
1352,0.0
1353,0.13806537
1354,0.12154445
1355,0.75387675
1356,0.23435101
1357,0.06904566
1358,0.07859331
1359,0.33659536
1360,0.9144761
1361,0.7373835
1362,0.12711474
1363,0.16870168
1364,0.4012977
1365,0.18360215
1366,0.08896235
1367,0.16445178
1368,0.28412452
1369,0.0
1370,0.0
1371,0.0
1372,0.07037279
1373,0.11936548
1374,0.0
1375,0.1577129
1376,0.38265228
1377,0.0
1378,0.15919048
1379,0.15357292
1380,0.176546
1381,0.12727705
1382,0.32635415
1383,0.35453495
1384,0.13703072
1385,0.778275
1386,0.19012699
1387,0.07683313
1388,0.19485307
1389,0.0
1390,0.25457215
1391,0.001458466
1392,0.16469142
1393,0.0
1394,0.0
1395,0.14449775
1396,0.0
1397,0.24221483
1398,0.14902958
1399,0.110241145
1400,0.0
1401,0.0
1402,0.1652968
1403,0.7917131
1404,0.0
1405,0.0
1406,0.0503214
1407,0.0
1408,0.037219256
1409,0.0
1410,0.08957124
1411,0.077689946
1412,0.12072727
1413,0.2428892
1414,0.06263536
1415,0.011819631
1416,0.05985537
1417,0.3852378
1418,0.052795023
1419,0.16359496
1420,0.0
1421,0.23921716
1422,0.19152057
1423,0.13128859
1424,0.057439744
1425,0.05775714
1426,0.0
1427,0.18450159
1428,0.01892057
1429,0.057213157
1430,0.0
1431,0.07752371
1432,0.0
1433,0.0639317
1434,0.0
1435,0.04079923
1436,0.0
1437,0.0
1438,0.0
1439,0.0
1440,0.0
1441,0.0
1442,0.16523227
1443,0.10455012
1444,0.0
1445,0.12521833
1446,0.0
1447,0.0
1448,0.0
1449,0.32612282
1450,0.0
1451,0.20996606
1452,0.3325258
1453,0.068279296
1454,0.0
1455,0.0
1456,0.060789287
1457,0.0
1458,0.22569317
1459,0.7268507
1460,0.09781262
1461,0.16442373
1462,0.23457849
1463,0.0
1464,0.085428625
1465,0.107616365
1466,0.21551713
1467,0.0
1468,0.30145216
1469,0.10945502
1470,0.1541344
1471,0.24888533
1472,0.16631222
1473,0.14675376
1474,0.20845643
1475,0.37327108
1476,0.15089807
1477,0.27435935
1478,0.14058891
1479,0.30591238
1480,0.14353454
1481,0.14603868
1482,0.6247135
1483,0.0
1484,0.011515796
1485,0.04541415
1486,0.18187097
1487,0.065087944
1488,0.068387
1489,0.31833464
1490,0.22863707
1491,0.18035087
1492,0.18741718
1493,0.0
1494,0.11821365
1495,0.015455425
1496,0.006477803
1497,2.5918367
1498,0.31224728
1499,0.039264053
1500,0.043939322
1501,0.0013480783
1502,0.16255584
1503,0.0
1504,0.058089018
1505,0.0
1506,0.06741774
1507,0.0
1508,0.15407819
1509,0.12193212
1510,0.06920603
1511,0.0960297
1512,0.0
1513,0.0
1514,0.26095468
1515,0.0
1516,0.0
1517,0.092247605
1518,0.041721195
1519,0.13180158
1520,0.0
1521,0.30179572
1522,0.31375682
1523,0.0845387
1524,0.14698309
1525,0.0
1526,0.023566961
1527,0.09329352
1528,0.0053257346
1529,0.11447579
1530,0.106876284
1531,0.7038221
1532,0.07723984
1533,0.0
1534,0.0
1535,0.0
1536,0.315284
1537,0.0
1538,0.16479301
1539,0.113315016
1540,0.0
1541,0.0
1542,0.0
1543,0.14006281
1544,0.03577435
1545,0.0
1546,0.0
1547,0.06712487
1548,0.12197906
1549,0.09082767
1550,0.0
1551,0.4719004
1552,0.0
1553,-0.0027640462
1554,0.0
1555,0.22371876
1556,0.11450079
1557,0.0
1558,0.08591139
1559,0.019491315
1560,0.03534481
1561,0.18190053
1562,0.0
1563,0.24650204
1564,0.0
1565,0.0
1566,0.2515015
1567,0.0756636
1568,0.0
1569,0.0
1570,0.0
1571,0.0
1572,0.0
1573,0.0
1574,0.37687665
1575,0.0
1576,0.0
1577,0.0
1578,0.054692566
1579,0.0
1580,0.0
1581,0.0
1582,0.72526836
1583,0.15397695
1584,0.1542038
1585,0.0
1586,0.0
1587,0.4160819
1588,0.0
1589,0.013058454
1590,0.021290809
1591,0.0
1592,0.0
1593,0.048606277
1594,0.0
1595,0.0
1596,0.0
1597,0.0
1598,0.0
1599,0.0
1600,0.0
1601,0.0
1602,0.12334895
1603,0.0
1604,0.0
1605,0.023080587
1606,0.0
1607,0.0
1608,0.34480646
1609,0.12799045
1610,0.0
1611,0.0
1612,0.0
1613,0.57679427
1614,0.0
1615,0.34348375
1616,0.0
1617,0.0
1618,0.3946306
1619,0.0
1620,0.02646494
1621,0.5419898
1622,0.0
1623,0.0
1624,0.0
1625,0.0
1626,0.0
1627,0.43964148
1628,0.00035068393
1629,0.0
1630,0.0
1631,0.0
1632,0.0
1633,0.0
1634,0.0
1635,0.0
1636,0.0
1637,0.0
1638,0.05412385
1639,0.0
1640,-0.0013780594
1641,0.0
1642,0.0
1643,0.045493543
1644,0.056158602
1645,0.0
1646,0.040023386
1647,0.29021943
1648,0.0
1649,0.0
1650,0.0
1651,0.040985644
1652,0.0
1653,0.32692003
1654,0.39029536
1655,0.27847344
1656,0.23219013
1657,0.19610322
1658,0.0
1659,0.15835068
1660,0.0
1661,0.00072160363
1662,0.0
1663,0.0
1664,0.8019157
1665,0.0
1666,0.045201153
1667,0.0
1668,0.34910792
1669,0.04831174
1670,0.084141254
1671,0.0
1672,0.18882737
1673,0.09076005
1674,0.0
1675,0.17733765
1676,0.0
1677,0.16617426
1678,0.11208981
1679,0.0
1680,0.08469334
1681,0.13908789
1682,0.058466077
1683,0.0
1684,0.0
1685,0.0
1686,0.0
1687,0.16572374
1688,0.13204995
1689,0.0
1690,0.014885455
1691,0.0
1692,0.0
1693,0.108955145
1694,0.10587981
1695,0.35270065
1696,0.0
1697,0.17662877
1698,0.15547895
1699,-0.0024560094
1700,0.22137222
1701,0.0
1702,0.44310758
1703,0.23901132
1704,0.09953576
1705,0.0840022
1706,0.0
1707,0.0
1708,0.0
1709,0.10830587
1710,0.0
1711,0.0
1712,0.0
1713,0.0
1714,0.16184771
1715,0.13537273
1716,0.1390751
1717,0.0
1718,0.0
1719,0.0
1720,0.0
1721,0.18132335
1722,0.0
1723,-0.0021783113
1724,0.05514258
1725,0.0
1726,0.0
1727,0.0
1728,0.0
1729,0.0
1730,0.0
1731,0.0
1732,0.0
1733,0.0
1734,0.022857815
1735,0.0
1736,1.9557672
1737,0.26686227
1738,0.37687093
1739,0.0
1740,0.0
1741,0.048741907
1742,0.0
1743,0.0
1744,0.1406345
1745,0.0
1746,0.2937309
1747,0.13133246
1748,0.15501201
1749,0.0
1750,0.0
1751,0.0
1752,0.2822969
1753,0.0
1754,1.020856
1755,0.0
1756,0.0
1757,0.25443304
1758,0.0
1759,0.0
1760,0.08871746
1761,0.0
1762,0.1244652
1763,0.0
1764,0.022081763
1765,0.10994318
1766,0.0
1767,0.1280992
1768,0.0
1769,0.0
1770,0.0
1771,0.0878728
1772,0.10853937
1773,0.042984456
1774,0.12913898
1775,0.08696881
1776,0.0
1777,0.0
1778,0.09934431
1779,0.0
1780,0.24021715
